uesi_id,city,year,pm25_mean,who_2021,who_2005
IDN_R12354003,"Banjarmasin, IDN",2011,19.32,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2012,23.015,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2013,15.360000000000001,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2014,34.305,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2015,40.88,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R12354003,"Banjarmasin, IDN",2016,12.86,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2017,14.969999999999999,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2018,23.98,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2019,34.164286929144964,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2020,12.61,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R12354003,"Banjarmasin, IDN",2021,14.1,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R13290062,"Bandung, IDN",1998,18.34,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R13290062,"Bandung, IDN",1999,16.5,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R13290062,"Bandung, IDN",2000,54.690000000000005,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2001,53.2,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2002,47.425,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2003,42.215,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2004,47.47,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2005,47.05,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2006,47.555,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2007,46.775,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2008,48.375,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2009,45.935,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2010,57.655,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2011,47.375,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2012,49.22,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2013,48.33,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2014,46.21666666666666,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2015,58,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2016,70.88499999999999,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2017,56.22,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2018,47.95,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2019,44.47038136157931,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R13290062,"Bandung, IDN",2020,30.080000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R13290062,"Bandung, IDN",2021,31.125,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R13290062,"Bandung, IDN",2022,26.1,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R5978331,"Banda Aceh, IDN",1998,9.69,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
IDN_R5978331,"Banda Aceh, IDN",1999,10.06,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2000,9.965,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2001,9.49,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2002,10.38,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2003,11.94,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2004,12.219999999999999,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2005,10.785,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2006,13.365,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2007,12.559999999999999,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2008,11.47,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2009,10.504999999999999,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2010,11.605,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2011,11.97,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2012,11.33,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2013,12.41,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2014,12.995000000000001,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2015,13.65,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2016,11.21,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2017,10.504999999999999,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2018,11.42,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2019,13.918718007717834,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2020,11.01,Within WHO Interim Target 3 of 15µg/m^3,Within WHO Interim Target 3 of 15µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2021,8.84,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
IDN_R5978331,"Banda Aceh, IDN",2022,7.9,Within WHO Interim Target 4 of 10µg/m^3,Within Recommended Value of 10µg/m^3
IDN_R6362934,"Jakarta, IDN",1998,20.136666666666667,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R6362934,"Jakarta, IDN",1999,21.626666666666665,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R6362934,"Jakarta, IDN",2000,54.48583333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2001,54.27333333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2002,44.00666666666666,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2003,42.43666666666667,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2004,43.501666666666665,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2005,44.69083333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2006,44.34,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2007,43.189166666666665,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2008,43.67166666666667,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2009,40.788333333333334,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2010,45.899166666666666,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2011,44.056666666666665,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2012,47.513333333333335,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2013,40.845,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2014,43.93083333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2015,49.91833333333334,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2016,51.33555555555555,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2017,40.77333333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2018,45.43208333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2019,45.068495286270114,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R6362934,"Jakarta, IDN",2020,32.184444444444445,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R6362934,"Jakarta, IDN",2021,33.46055555555556,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R6362934,"Jakarta, IDN",2022,36.2,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R7641583,"Tangerang, IDN",1998,19.35,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R7641583,"Tangerang, IDN",1999,21.22,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R7641583,"Tangerang, IDN",2000,20.06,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R7641583,"Tangerang, IDN",2001,20.65,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R7641583,"Tangerang, IDN",2002,25.79,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2003,25.07,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2004,27.2,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2005,25.41,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2006,28.92,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2007,26.78,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2008,26.7,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2009,28.67,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2010,26.93,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2011,30.3,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2012,28.44,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2013,25.79,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2014,31.72,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2015,32.11,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2016,30.31,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2017,24.77,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R7641583,"Tangerang, IDN",2018,33.03,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2019,35.48453197018223,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IDN_R7641583,"Tangerang, IDN",2020,28.47,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R7641583,"Tangerang, IDN",2021,27.38,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",1998,15.7,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R8409116,"Semarang, IDN",1999,15.49,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R8409116,"Semarang, IDN",2000,31.6,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2001,32.95,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2002,25.485,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2003,24.215,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R8409116,"Semarang, IDN",2004,26.295,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2005,26.17,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2006,27.71,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2007,27.085,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2008,27.16,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2009,24.04,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R8409116,"Semarang, IDN",2010,33.72,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2011,28.315,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2012,28.005000000000003,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2013,29.71,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2014,28.299999999999997,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2015,29.560000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2016,32.825,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2017,31.2,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2018,28.394999999999996,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2019,26.791214205376672,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2020,24.11,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IDN_R8409116,"Semarang, IDN",2021,25.045,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IDN_R8409116,"Semarang, IDN",2022,24.3,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IND_R1942586,"Delhi, IND",1998,76.81,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",1999,74.27,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2000,90.32,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2001,93.6,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2002,103.08,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2003,109.06,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2004,106.315,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2005,98.175,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2006,92.285,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2007,101.64,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2008,110.565,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2009,107.285,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2010,130.62,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2011,133.39499999999998,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2012,123.7,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2013,121.01666666666667,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2014,115.775,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2015,113.84333333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2016,135.46666666666667,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2017,119.8875,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2018,120.61,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2019,112.77949427306588,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2020,103.23333333333333,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2021,111.45500000000001,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R1942586,"Delhi, IND",2022,92.6,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",1998,19.87,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IND_R7902476,"Bangalore, IND",1999,20.48,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IND_R7902476,"Bangalore, IND",2000,21.46,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IND_R7902476,"Bangalore, IND",2001,27.33,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2002,27.54,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2003,28.14,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2004,31.81,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2005,33.78,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2006,33.2,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2007,33.84,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2008,34.69,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2009,35.02,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2010,36.16,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2011,36.51,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2012,34.72,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2013,34.33,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2014,36.41,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2015,56.614999999999995,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2016,48.09,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2017,33.64,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2018,36,Exceeding All Recommended Guidelines & Targets,Exceeding All Recommended Guidelines & Targets
IND_R7902476,"Bangalore, IND",2019,34.61316935944693,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2020,25.156666666666666,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2021,33.97,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7902476,"Bangalore, IND",2022,31.5,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",1998,22.26,Within WHO Interim Target 2 of 25µg/m^3,Within WHO Interim Target 2 of 25µg/m^3
IND_R7910817,"Chennai, IND",1999,25.34,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2000,26.79,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2001,28.345,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2002,27.485,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2003,27.18,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2004,28.545,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2005,30.79,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2006,30.29,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2007,31.990000000000002,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
IND_R7910817,"Chennai, IND",2008,32.065,Within WHO Interim Target 1 of 35µg/m^3,Within WHO Interim Target 1 of 35µg/m^3
