uesi_id,city,date,pm25,pm10,o3,no2,so2,co,psi,WHO,Concentration,Anomaly
SGP_R536780,"Singapore, SGP",2022-07-11,40,14.6,19.4,NA,2.8,5.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-10,49.2,22.2,14.4,NA,3,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-09,37.8,20.2,17,NA,3.2,4.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-08,31.4,15,11,NA,2.4,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-07,36.4,15,16,NA,2.4,4.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-06,36.8,14,14.2,NA,2.8,4.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-05,56.8,19.4,9,NA,2.6,4.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-07-04,60.6,23.6,19.6,NA,2.6,4.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-07-03,64.2,24.2,20.8,NA,2.4,4.2,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-07-02,37.6,22.4,22.4,NA,2.6,3.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-07-01,33.2,15.4,17.8,NA,2.6,3.6,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-30,46.2,16.8,10.4,NA,4.2,4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-29,34.8,18.8,18,NA,3.8,5.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-28,24,15,11.2,NA,2.6,4.6,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-27,25.8,10.6,11.2,NA,2.2,4.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-26,29.6,13,13.6,NA,2.6,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-25,28.2,14,6.8,NA,2.8,3.8,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-24,24,12.2,10.2,NA,2.6,4,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-23,25.4,12.4,9.4,NA,2.2,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-22,33.8,13,12.8,NA,2.6,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-21,36.4,14.8,8.8,NA,3.2,4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-20,57.2,20.4,9.8,NA,3.6,4.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-06-19,44.6,24.2,19.8,NA,3.8,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-18,26.8,16.6,18.6,NA,3.4,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-17,50.2,17,14.8,NA,4.2,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-16,43,24,7.2,NA,3.4,6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-15,43.2,17.8,9.8,NA,3.6,4.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-14,51,24.2,11.2,NA,4.4,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-13,30.4,19,13.2,NA,4,5.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-12,37,14.4,9.8,NA,4.4,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-11,60.2,23.2,10.2,NA,7,5.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-06-10,44,23.6,25.6,NA,5,6.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-09,55,21.4,15.8,NA,4.6,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-06-08,42.8,22.6,29.6,NA,5.4,5.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-07,37.2,17.2,8.8,NA,3.4,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-06,35.6,15.4,16.8,NA,3,5.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-05,43.4,16.8,10,NA,4,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-04,48.4,26.2,21.2,NA,5.8,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-03,52.4,22.6,10.4,NA,5.6,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-06-02,61.2,31,10.8,NA,6.6,3.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-06-01,68.4,35,16.6,NA,7,3.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-31,64.6,36.2,34.4,NA,5.6,3.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-30,37.2,27.8,37,NA,5.2,3.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-29,51.4,23.8,20.6,NA,6.2,3.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-28,47.8,29.4,17.2,NA,4.6,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-27,42,24.4,20.8,NA,4.4,4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-26,41.8,22,24.8,NA,2.6,4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-25,47.6,27,14.8,NA,2.2,3.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-24,58,29,21.4,NA,2.8,4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-23,48.8,30.6,20,NA,4,4.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-22,65,31.8,20.6,NA,3.2,4.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-21,69.8,39.2,19.8,NA,3.4,6.2,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-20,52.2,34.2,13.6,NA,3.4,6.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-19,55,25,11.6,NA,3,4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-18,38.8,23.8,14.4,NA,3,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-17,40,20.4,15.8,NA,2.6,5.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-16,48.2,25.2,14,NA,3,4.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-15,49.4,26.8,21,NA,6.4,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-14,61,28.8,23.2,NA,4.4,4.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-13,43.2,30,26,NA,3,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-12,37.6,29.6,16,NA,4,5.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-11,28.2,22.6,15,NA,3,4.8,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-10,23.4,21.4,12.8,NA,2.4,4.2,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-09,28.4,20.8,13,NA,2.4,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-08,32.4,24,9.6,NA,2.6,5,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-07,29.8,21.2,7.4,NA,2.6,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-06,30.2,22.4,10.6,NA,3.2,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-05,31,22,10.4,NA,3.6,3.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-04,29.6,20.6,10.4,NA,3.6,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-03,27.8,20.2,14.2,NA,3,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-05-02,58,26.8,10.8,NA,3.2,4.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-05-01,57,35.6,21.4,NA,3.6,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-30,58.2,37.4,32,NA,3.8,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-29,50,36.2,25,NA,2.8,6.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-28,57.2,33.8,16.2,NA,2.4,6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-27,56.4,40.4,15.8,NA,6,5.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-26,43.4,36.4,14.2,NA,6.2,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-25,45,28.8,10,NA,4.8,4.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-24,43,34.6,14.2,NA,3.6,6.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-23,48.6,31,16,NA,2.6,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-22,47.8,37.6,15.2,NA,2.8,7.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-21,60,37.8,6.6,NA,3.8,6.2,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-20,53.6,37,15.8,NA,2.4,5.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-19,43.4,34.2,16.2,NA,4.2,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-18,51.6,29,17.2,NA,2.8,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-17,46.4,30,22.6,NA,4.8,3.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-16,42.6,27.8,18.4,NA,4.8,3.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-15,46.2,31,16.2,NA,4,3.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-14,60.2,33,18.2,NA,4.4,3.4,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-13,68,44,11.4,NA,4.4,5.4,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-12,49.2,37.4,27,NA,3.2,6.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-11,49,34,8.2,NA,3.6,5,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-10,39.2,34,15.6,NA,5.8,4.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-09,54.4,29.4,14.2,NA,4.4,3.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-08,37.2,33.4,27.8,NA,3,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-07,41.6,28,6.6,NA,2.6,4.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-06,38.8,29,20.8,NA,2.8,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-05,51.4,33,15.8,NA,4.8,4.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-04-04,60.8,35,26.2,NA,4.6,5.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-03,65,40.2,15.8,NA,4.6,6.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-02,55,38.2,26.2,NA,4.6,5.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-04-01,48.8,33.8,32,NA,3.8,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-31,45.4,31.8,12.4,NA,3.2,5.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-30,38.8,29,18.4,NA,2.2,5.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-29,49.2,31.2,13.8,NA,2.2,5.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-28,57.2,36,16.6,NA,2.4,6.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-03-27,50,36.4,23.4,NA,2.4,6.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-26,51.6,33.6,26.2,NA,2,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-25,48.6,34.4,17,NA,1.8,5.8,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-24,39.4,32.8,14.8,NA,1.8,5.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-23,39.6,30.4,13.6,NA,2,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-22,46.8,30.8,7.8,NA,5.8,4.25,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-21,46.4,31.2,13.4,NA,7.2,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-20,44.4,33,21.8,NA,3.8,4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-19,40.6,30,24.2,NA,3.8,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-18,52.6,30.4,12.4,NA,2.2,5,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-17,50.2,33.2,13.4,NA,3.2,4.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-16,55,31.4,29.6,NA,2.2,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-03-15,41,31.8,12.4,NA,1.8,4.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-14,45.6,29,22.4,NA,2.2,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-13,66.8,40.2,20.6,NA,2,4.6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-03-12,53.8,43.6,26.6,NA,1.6,5.6,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
SGP_R536780,"Singapore, SGP",2022-03-11,40.2,36.4,20.6,NA,1.8,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-10,29.2,26.4,13,NA,1.6,3.8,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-09,31.2,21.4,12.4,NA,2.2,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-08,29.2,23,11,NA,2.2,4.6,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-07,38.4,22.6,8.8,NA,1.8,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-06,31.2,24.4,13.6,NA,1.4,5,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-05,32.8,21.4,14.6,NA,1.4,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-04,38.2,26,9.2,NA,1.2,4.6,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-03,37.6,27.8,9.2,NA,1.2,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-02,44.4,29.4,11.6,NA,1.2,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-03-01,41.8,33.6,11,NA,1.2,4.2,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-28,32.4,29.8,11,NA,1.2,4.8,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-27,32.2,23.6,10.6,NA,1,4.8,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-26,27.8,22.2,12.8,NA,1.6,5.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-25,22.2,20,16.4,NA,1.8,4.8,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-24,33.6,19,9.4,NA,1.4,3.6,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-23,36.8,26.8,12.2,NA,1.4,4.4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-22,44.2,28.2,14.8,NA,1.4,4.4,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-21,45.4,30,16.4,NA,1.8,5,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-20,33.8,27.8,15.6,NA,1.6,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-19,32,21.8,15,NA,1.6,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-18,44.4,24.2,17.8,NA,3,4.2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-17,41.2,30.2,26.6,NA,5.2,4.8,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-16,33.4,24.4,8.4,NA,2.4,4.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-15,33.8,22.6,11,NA,1.2,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-14,29.6,23,13.8,NA,1.8,4.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-13,30.8,22.2,11.2,NA,1.6,4.4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-12,32.6,22,13,NA,1.2,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-11,31,22.4,7.4,NA,1.2,4,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-10,34.2,20.4,4,NA,1.4,5.2,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-09,24,23.4,8.8,NA,1.6,5.2,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
SGP_R536780,"Singapore, SGP",2022-02-08,33.6,21.2,9.2,NA,1.4,5,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
