uesi_id,city,date,pm25,pm10,o3,no2,so2,co,psi
CHN_R912940,"Beijing, CHN",05/14/2021,119.6,61.6875,43.4375,13,1,8.75,NA
CHN_R912940,"Beijing, CHN",05/14/2022,28.6875,20.25,38,6.125,1,1,NA
CHN_R912940,"Beijing, CHN",05/14/2023,44,57.125,88.125,12.75,1.125,3.4375,NA
CHN_R912940,"Beijing, CHN",05/14/2024,65.375,57.25,43.25,8.0625,1.25,2.1875,NA
CHN_R912940,"Beijing, CHN",05/15/2014,66.8,111.53333333333333,44.46666666666667,25.8,4,4.8,NA
CHN_R912940,"Beijing, CHN",05/15/2015,69.0625,39.125,48.375,11.5625,1.4375,2.875,NA
CHN_R912940,"Beijing, CHN",05/15/2016,106.75,31.25,35.25,13.0625,1.3076923076923077,4.1875,NA
CHN_R912940,"Beijing, CHN",05/15/2017,59.75,50.8125,65.29411764705883,13.3125,5.75,4.636363636363637,NA
CHN_R912940,"Beijing, CHN",05/15/2018,184,76.53333333333333,63.8125,19.333333333333332,2.066666666666667,9.125,NA
CHN_R912940,"Beijing, CHN",05/15/2019,127.375,125.5625,97.75,21.75,4.625,8.9375,NA
CHN_R912940,"Beijing, CHN",05/15/2020,106.3125,49.75,43.75,9.375,1,4.3125,NA
CHN_R912940,"Beijing, CHN",05/15/2021,114.06666666666666,31.4375,29.5,6.5,1,3.3125,NA
CHN_R912940,"Beijing, CHN",05/15/2022,29.625,22.1875,40,7.3125,1.3333333333333333,1.3125,NA
CHN_R912940,"Beijing, CHN",05/15/2023,94.5625,73.1875,115.125,11,1.3076923076923077,6.6875,NA
CHN_R912940,"Beijing, CHN",05/15/2024,73,29.25,44.1875,4.6875,1,1.125,NA
CHN_R912940,"Beijing, CHN",05/16/2014,134.4,90.33333333333333,56.4,22.666666666666668,5.2,5,NA
CHN_R912940,"Beijing, CHN",05/16/2015,74.3125,66.5625,83.6875,19.75,4.0625,5.5,NA
CHN_R912940,"Beijing, CHN",05/16/2016,92.6875,45.1875,53,18.4375,1.3333333333333333,4.125,NA
CHN_R912940,"Beijing, CHN",05/16/2017,80.4375,66.8125,96.76470588235294,15,7,4.818181818181818,NA
CHN_R912940,"Beijing, CHN",05/16/2018,147.46666666666667,75.26666666666667,80.5,15.625,2,15.1875,NA
CHN_R912940,"Beijing, CHN",05/16/2019,170.25,92.375,84.875,16.375,1.4375,6,NA
CHN_R912940,"Beijing, CHN",05/16/2020,110.625,56.5,30.25,10.6875,1,4.5,NA
CHN_R912940,"Beijing, CHN",05/16/2021,48.86666666666667,22,37.625,7.375,1,1.125,NA
CHN_R912940,"Beijing, CHN",05/16/2022,39.8125,27.5625,45.625,7.4375,1.2,1.375,NA
CHN_R912940,"Beijing, CHN",05/16/2023,131.6875,75.1875,90.3125,8.5,1.1666666666666667,4.875,NA
CHN_R912940,"Beijing, CHN",05/16/2024,32.75,54.6875,70.4375,12.6875,1.1818181818181819,2.8125,NA
CHN_R912940,"Beijing, CHN",05/17/2014,120.07142857142857,83.93333333333334,87.46666666666667,25.066666666666666,12.5,8.4,NA
CHN_R912940,"Beijing, CHN",05/17/2015,118.875,109.1875,74.0625,19.3125,7.125,9.6875,NA
CHN_R912940,"Beijing, CHN",05/17/2016,76.125,71.6875,111.9375,21.9375,5.375,5.4375,NA
CHN_R912940,"Beijing, CHN",05/17/2017,121.5,78.25,129.7058823529412,16.5,7.1875,5.818181818181818,NA
CHN_R912940,"Beijing, CHN",05/17/2018,175.5625,46.5625,36.3125,12.8125,1.6363636363636365,8.9375,NA
CHN_R912940,"Beijing, CHN",05/17/2019,146.6875,85.125,84.4375,14.875,1.2857142857142858,7.125,NA
CHN_R912940,"Beijing, CHN",05/17/2020,109.375,64.1875,28.25,12.1875,NA,1.6875,NA
CHN_R912940,"Beijing, CHN",05/17/2021,15.933333333333334,41.5,48,15,1,2.0625,NA
CHN_R912940,"Beijing, CHN",05/17/2022,50.9375,55.375,74.4375,11.9375,1.5,3.125,NA
CHN_R912940,"Beijing, CHN",05/17/2023,127.125,51.5,54.625,6.5,1,3.4375,NA
CHN_R912940,"Beijing, CHN",05/17/2024,75.75,66.13333333333334,102,14.6875,1.6428571428571428,4.4375,NA
CHN_R912940,"Beijing, CHN",05/18/2014,151.5,96.28571428571429,116.93333333333334,23.266666666666666,12.214285714285714,7.933333333333334,NA
CHN_R912940,"Beijing, CHN",05/18/2015,188.75,61.625,42.125,13.75,1.4375,5.125,NA
CHN_R912940,"Beijing, CHN",05/18/2016,134.3125,71.75,97.8125,14.75,4.25,4.875,NA
CHN_R912940,"Beijing, CHN",05/18/2017,146.25,91.8125,130.8235294117647,24.125,6.5625,7.636363636363637,NA
CHN_R912940,"Beijing, CHN",05/18/2018,108.1875,40.8125,63.8125,13.875,2.2666666666666666,4.9375,NA
CHN_R912940,"Beijing, CHN",05/18/2019,155.75,43.86666666666667,34.625,11.375,1,4.9375,NA
CHN_R912940,"Beijing, CHN",05/18/2020,60.1875,41.1875,35.0625,5.6875,1,1.125,NA
CHN_R912940,"Beijing, CHN",05/18/2021,47.8,55.4375,59.25,16.5,1.1428571428571428,3,NA
CHN_R912940,"Beijing, CHN",05/18/2022,93.3125,36.25,52.5625,7.25,1.25,2.25,NA
CHN_R912940,"Beijing, CHN",05/18/2023,86.8125,44.1875,57.6875,9.25,1.4285714285714286,3.75,NA
CHN_R912940,"Beijing, CHN",05/18/2024,103.375,77.4,88.5,10.1875,2.2,8.6875,NA
CHN_R912940,"Beijing, CHN",05/19/2014,157.21428571428572,107.57142857142857,103.66666666666667,18.466666666666665,7.666666666666667,8.4,NA
CHN_R912940,"Beijing, CHN",05/19/2015,110.125,44,37.1875,6.9375,1,1.6666666666666667,NA
CHN_R912940,"Beijing, CHN",05/19/2016,146.875,76.5,123.375,16.375,6.125,6.4375,NA
CHN_R912940,"Beijing, CHN",05/19/2017,160.5,97,132.11764705882354,18.8125,4.875,6.5,NA
CHN_R912940,"Beijing, CHN",05/19/2018,72.625,57.25,76,17.75,2.1875,6.125,NA
CHN_R912940,"Beijing, CHN",05/19/2019,104.875,61.0625,34,6.4375,1,2.6875,NA
CHN_R912940,"Beijing, CHN",05/19/2020,39.5625,43.5625,57.125,9.375,1,1.4,NA
CHN_R912940,"Beijing, CHN",05/19/2021,69.46666666666667,61.5,96.4375,11.9375,1.5625,4.3125,NA
CHN_R912940,"Beijing, CHN",05/19/2022,71.1875,59.6875,96.8125,10.625,1.2666666666666666,4.625,NA
CHN_R912940,"Beijing, CHN",05/19/2023,63.625,53.375,17.9375,13.3125,1,6.1875,NA
CHN_R912940,"Beijing, CHN",05/19/2024,142,59.266666666666666,60.375,6.1875,1.1,7.1875,NA
CHN_R912940,"Beijing, CHN",05/20/2014,174.14285714285714,100.85714285714286,75.8,21.142857142857142,5.066666666666666,8.8,NA
CHN_R912940,"Beijing, CHN",05/20/2015,44.1875,31,47.375,9.0625,1.4375,2.25,NA
CHN_R912940,"Beijing, CHN",05/20/2016,164.5,77.25,117.25,20.8125,9.1875,9.5,NA
CHN_R912940,"Beijing, CHN",05/20/2017,155.0625,80.875,118.47058823529412,17.25,4,5.625,NA
CHN_R912940,"Beijing, CHN",05/20/2018,107.6875,43.1875,50.1875,12.6875,3,6.625,NA
CHN_R912940,"Beijing, CHN",05/20/2019,87.6875,40.125,38.3125,6.75,1,2.1875,NA
CHN_R912940,"Beijing, CHN",05/20/2020,52.625,39.125,90.375,8.9375,1.3636363636363635,3.1875,NA
CHN_R912940,"Beijing, CHN",05/20/2021,92.33333333333333,59.0625,74.4375,8.5625,1,4,NA
CHN_R912940,"Beijing, CHN",05/20/2022,105.25,63.9375,110.0625,9.75,1.6,4.625,NA
CHN_R912940,"Beijing, CHN",05/20/2023,112.4375,148.125,32.375,4.1875,1.2,1.875,NA
CHN_R912940,"Beijing, CHN",05/20/2024,122.1875,26.266666666666666,63.9375,6.125,1.1666666666666667,3.3125,NA
CHN_R912940,"Beijing, CHN",05/21/2014,138,109.93333333333334,118.2,22,12.8,12.933333333333334,NA
CHN_R912940,"Beijing, CHN",05/21/2015,57.375,62.8125,64.5625,19.4375,2.75,4.1875,NA
CHN_R912940,"Beijing, CHN",05/21/2016,166.25,75.5,103.6875,19.0625,8.3125,7.875,NA
CHN_R912940,"Beijing, CHN",05/21/2017,131.3125,71.8125,90.6470588235294,13.125,6.5,7.470588235294118,NA
CHN_R912940,"Beijing, CHN",05/21/2018,104.5,46.22222222222222,25.9375,15.4375,1.4615384615384615,8.0625,NA
CHN_R912940,"Beijing, CHN",05/21/2019,48.0625,33.4375,47.5,14.5625,1,2.4375,NA
CHN_R912940,"Beijing, CHN",05/21/2020,62.125,58.0625,58.6875,10.5625,2,9.9375,NA
CHN_R912940,"Beijing, CHN",05/21/2021,104.13333333333334,57.75,96.125,9.3125,1,4.75,NA
CHN_R912940,"Beijing, CHN",05/21/2022,113.9375,59.125,106,8.8125,1.2857142857142858,3.6875,NA
CHN_R912940,"Beijing, CHN",05/21/2023,114.625,86.8125,38.9375,4.375,1.25,1.0625,NA
CHN_R912940,"Beijing, CHN",05/21/2024,54,40.93333333333333,83.6875,10.1875,1.5,3.625,NA
CHN_R912940,"Beijing, CHN",05/22/2014,177.42857142857142,132.73333333333332,97.93333333333334,27.6,12.071428571428571,13.466666666666667,NA
CHN_R912940,"Beijing, CHN",05/22/2015,99.0625,65.125,95.6875,20,5.25,6.1875,NA
CHN_R912940,"Beijing, CHN",05/22/2016,152.4375,63.125,101.73333333333333,21.333333333333332,3.466666666666667,5.666666666666667,NA
CHN_R912940,"Beijing, CHN",05/22/2017,142.125,47.8125,33.35294117647059,15,4,8.941176470588236,NA
CHN_R912940,"Beijing, CHN",05/22/2018,139.8125,123.875,38.6875,11.375,1,3.6875,NA
CHN_R912940,"Beijing, CHN",05/22/2019,51.5,46.25,70.3125,21.9375,1.1,3.875,NA
CHN_R912940,"Beijing, CHN",05/22/2020,148.875,38.9375,56.1875,8.125,1.3333333333333333,6.5,NA
CHN_R912940,"Beijing, CHN",05/22/2021,103.66666666666667,62.3125,101.875,11,1.1333333333333333,4.8125,NA
CHN_R912940,"Beijing, CHN",05/22/2022,100.5,60.875,114.8125,8.8125,1.3636363636363635,3.6875,NA
CHN_R912940,"Beijing, CHN",05/22/2023,89.375,32.8125,41.75,7.0625,1.25,1,NA
CHN_R912940,"Beijing, CHN",05/22/2024,76.5625,54.63636363636363,94,16.272727272727273,1,4.545454545454546,NA
CHN_R912940,"Beijing, CHN",05/23/2014,207.35714285714286,98.66666666666667,102.53333333333333,21.866666666666667,9.4,6.933333333333334,NA
CHN_R912940,"Beijing, CHN",05/23/2015,130.5,87.375,118.1875,23,7.3125,7.9375,NA
CHN_R912940,"Beijing, CHN",05/23/2016,130.9375,72.1875,65.0625,19.8125,6.6875,7.9375,NA
CHN_R912940,"Beijing, CHN",05/23/2017,109.25,31.375,52.35294117647059,14.375,2.2,3.5294117647058822,NA
CHN_R912940,"Beijing, CHN",05/23/2018,118.875,141,63.25,16.9375,2.933333333333333,3.625,NA
CHN_R912940,"Beijing, CHN",05/23/2019,70.375,57.1875,130.8125,20.25,2,5.4375,NA
CHN_R912940,"Beijing, CHN",05/23/2020,103.0625,15.9375,36.0625,5,8,1.5625,NA
CHN_R912940,"Beijing, CHN",05/23/2021,93.53333333333333,140.9375,31.6875,4.75,1,1.125,NA
CHN_R912940,"Beijing, CHN",05/23/2022,94.6875,57.3125,90.6875,6.9375,1.25,3.125,NA
CHN_R912940,"Beijing, CHN",05/23/2023,49.8,37.375,58.6875,10.5,1.25,1.5,NA
CHN_R912940,"Beijing, CHN",05/23/2024,103.72727272727273,NA,NA,NA,NA,NA,NA
CHN_R912940,"Beijing, CHN",05/24/2014,158.92857142857142,99,36.13333333333333,22.666666666666668,4.733333333333333,8.4,NA
CHN_R912940,"Beijing, CHN",05/24/2015,168.875,100.25,115.4375,23.8125,7.25,10.0625,NA
CHN_R912940,"Beijing, CHN",05/24/2016,139.5,37.5625,54.9375,11.8125,1.3333333333333333,3.125,NA
CHN_R912940,"Beijing, CHN",05/24/2017,61.375,42.8,57.294117647058826,19.375,1.4,2.7058823529411766,NA
CHN_R912940,"Beijing, CHN",05/24/2018,141.3125,93.3125,97.125,22.5625,3.9375,6.0625,NA
CHN_R912940,"Beijing, CHN",05/24/2019,87.0625,77.5625,97.125,22.875,2.5625,5.5625,NA
CHN_R912940,"Beijing, CHN",05/24/2020,21.1875,19.5,45.875,7.4375,1,1.5625,NA
CHN_R912940,"Beijing, CHN",05/24/2021,118.73333333333333,51,32.5,6.875,2.2,1.25,NA
CHN_R912940,"Beijing, CHN",05/24/2022,92.75,52.0625,88.6875,7.375,1.5,3.8125,NA
CHN_R912940,"Beijing, CHN",05/24/2023,52.1875,66,80.5,7,1.25,2.9375,NA
CHN_R912940,"Beijing, CHN",05/25/2014,160,102.81818181818181,34.86666666666667,12.357142857142858,2.1333333333333333,6.6,NA
CHN_R912940,"Beijing, CHN",05/25/2015,184,101.1875,136.4375,20.625,10.4375,9.5,NA
CHN_R912940,"Beijing, CHN",05/25/2016,64.875,27.5625,49.25,8.25,3.466666666666667,2.2,NA
CHN_R912940,"Beijing, CHN",05/25/2017,59.8,61.42857142857143,69.6,16.857142857142858,3.0714285714285716,4.2,NA
CHN_R912940,"Beijing, CHN",05/25/2018,137.9375,85.375,109.4375,17.5625,3,6.25,NA
CHN_R912940,"Beijing, CHN",05/25/2019,118.1875,78.6875,121.625,18.6875,2.5625,5.5625,NA
CHN_R912940,"Beijing, CHN",05/25/2020,32.125,25.875,30.1875,11.0625,1,1.6875,NA
CHN_R912940,"Beijing, CHN",05/25/2021,57.8,63.875,60.9375,7.5625,1.0833333333333333,2.1875,NA
CHN_R912940,"Beijing, CHN",05/25/2022,87.8125,18,39.3125,2.4375,1,1.0625,NA
CHN_R912940,"Beijing, CHN",05/25/2023,91.625,60.8125,44.4375,6.9375,1.1666666666666667,2.8125,NA
CHN_R912940,"Beijing, CHN",05/26/2014,133.66666666666666,60.46666666666667,58.46666666666667,20.285714285714285,3.2142857142857144,3.933333333333333,NA
CHN_R912940,"Beijing, CHN",05/26/2015,173.75,95.375,123.75,16.0625,8.875,7.9375,NA
CHN_R912940,"Beijing, CHN",05/26/2016,48.5625,46.75,48.5625,12.375,1.4166666666666667,2.5,NA
CHN_R912940,"Beijing, CHN",05/26/2017,69.78571428571429,69.36363636363636,106,21.636363636363637,4.181818181818182,4.636363636363637,NA
CHN_R912940,"Beijing, CHN",05/26/2018,147.875,106.9375,65.5,15.75,2.25,6.875,NA
CHN_R912940,"Beijing, CHN",05/26/2019,130.25,66.875,40.625,11.5,1.6875,7.3125,NA
CHN_R912940,"Beijing, CHN",05/26/2020,37.5625,23.125,44.9375,7.5,2,1.4375,NA
CHN_R912940,"Beijing, CHN",05/26/2021,64.6,51.4375,43.25,11.0625,1.1428571428571428,3.1875,NA
CHN_R912940,"Beijing, CHN",05/26/2022,21.4375,22.875,38.5,6,1,1.125,NA
CHN_R912940,"Beijing, CHN",05/26/2023,99.4375,66.625,76.9375,11.125,1.5,3.75,NA
CHN_R912940,"Beijing, CHN",05/27/2014,74.33333333333333,109.73333333333333,43.53333333333333,17.357142857142858,2.5714285714285716,3.5714285714285716,NA
CHN_R912940,"Beijing, CHN",05/27/2015,165.75,88.0625,108.25,14.25,4.6875,7.125,NA
CHN_R912940,"Beijing, CHN",05/27/2016,75.8125,71.9375,87.625,21.125,6,5.4375,NA
CHN_R912940,"Beijing, CHN",05/27/2017,114.54545454545455,81.36363636363636,NA,21.90909090909091,9.636363636363637,11.181818181818182,NA
CHN_R912940,"Beijing, CHN",05/27/2018,175.9375,86.9375,57.625,14.0625,1.7333333333333334,2.9375,NA
CHN_R912940,"Beijing, CHN",05/27/2019,95.0625,16,39.625,4.875,1,1.25,NA
CHN_R912940,"Beijing, CHN",05/27/2020,37.8125,21.125,40.75,5.5625,1,1.8125,NA
CHN_R912940,"Beijing, CHN",05/27/2021,56.86666666666667,40.625,34.6875,11.875,1,2.4375,NA
CHN_R912940,"Beijing, CHN",05/27/2022,32.5,34.8125,58.5,8.75,1,2.625,NA
CHN_R912940,"Beijing, CHN",05/27/2023,120.8125,63.3125,42.4375,9.125,1.1666666666666667,5.375,NA
CHN_R912940,"Beijing, CHN",05/28/2014,91.46666666666667,67,84.86666666666666,22.285714285714285,4.857142857142857,4.8,NA
CHN_R912940,"Beijing, CHN",05/28/2015,165.8125,94.9375,95.875,16,10,10.5625,NA
CHN_R912940,"Beijing, CHN",05/28/2016,122.0625,68.3125,99.1875,16.5625,4.625,5.6875,NA
CHN_R912940,"Beijing, CHN",05/28/2017,147.54545454545453,92.0909090909091,NA,16,8.363636363636363,12.090909090909092,NA
CHN_R912940,"Beijing, CHN",05/28/2018,130.375,191.0625,39.75,11,1.2,2.0625,NA
CHN_R912940,"Beijing, CHN",05/28/2019,23.125,30.8125,57.375,13.625,1.125,2.3125,NA
CHN_R912940,"Beijing, CHN",05/28/2020,30.9375,49.5625,91,12.625,1.5,5,NA
CHN_R912940,"Beijing, CHN",05/28/2021,46.0625,20.3125,40.125,4.875,1,1.3125,NA
CHN_R912940,"Beijing, CHN",05/28/2022,47.4,61.1875,119.3125,7.4375,1.375,3.4375,NA
CHN_R912940,"Beijing, CHN",05/28/2023,141.5625,38,73.875,6.0625,1.1111111111111112,2.9375,NA
CHN_R912940,"Beijing, CHN",05/29/2014,87.2,83.35714285714286,87.33333333333333,26.933333333333334,6.285714285714286,5.666666666666667,NA
CHN_R912940,"Beijing, CHN",05/29/2015,180.875,61.625,64.13333333333334,17.6875,2.4375,6.375,NA
CHN_R912940,"Beijing, CHN",05/29/2016,128.25,53.5,69.8125,12.4375,2.0625,3.875,NA
CHN_R912940,"Beijing, CHN",05/29/2017,160.72727272727272,67.27272727272727,NA,11,3.8181818181818183,5.909090909090909,NA
CHN_R912940,"Beijing, CHN",05/29/2018,109.6875,43.4375,35.0625,14.0625,1.375,2.3125,NA
CHN_R912940,"Beijing, CHN",05/29/2019,45.5625,44.8125,100.625,15,1.1875,3.1875,NA
CHN_R912940,"Beijing, CHN",05/29/2020,99.875,64.3125,104.6875,12.875,4.125,9.5625,NA
CHN_R912940,"Beijing, CHN",05/29/2021,21.5,32.125,56.125,7.5,1,1.625,NA
CHN_R912940,"Beijing, CHN",05/29/2022,82.2,39.875,49.875,4.1875,1,1.875,NA
CHN_R912940,"Beijing, CHN",05/29/2023,91.5625,48.5,93.75,7.625,1.2,3.6875,NA
CHN_R912940,"Beijing, CHN",05/30/2014,116.46666666666667,111.14285714285714,146.73333333333332,27.866666666666667,17.8,12.866666666666667,NA
CHN_R912940,"Beijing, CHN",05/30/2015,134.375,60.5625,96.93333333333334,16.75,3,5.9375,NA
CHN_R912940,"Beijing, CHN",05/30/2016,91.0625,93.5,140.5625,21.3125,6.9375,9,NA
CHN_R912940,"Beijing, CHN",05/30/2017,89.0909090909091,56.90909090909091,NA,17.09090909090909,1.0909090909090908,5.4,NA
CHN_R912940,"Beijing, CHN",05/30/2018,49.625,36.6875,61.1875,15.866666666666667,1.0714285714285714,2.6875,NA
CHN_R912940,"Beijing, CHN",05/30/2019,72.5625,47.25,47.75,11,1.625,2.875,NA
CHN_R912940,"Beijing, CHN",05/30/2020,139.8125,60.375,83.3125,9.5625,2.0625,8,NA
CHN_R912940,"Beijing, CHN",05/30/2021,38.25,37.5625,75.75,9.0625,1.1666666666666667,2.8125,NA
CHN_R912940,"Beijing, CHN",05/30/2022,55.4,25.3125,46.875,6.75,1,1.1875,NA
CHN_R912940,"Beijing, CHN",05/30/2023,89,49.875,44.5,9.625,1.25,3.9375,NA
CHN_R912940,"Beijing, CHN",05/31/2014,155.86666666666667,130.53846153846155,125,26.357142857142858,21.071428571428573,18.133333333333333,NA
CHN_R912940,"Beijing, CHN",05/31/2015,131,70.5625,108,18.375,6.4375,7.5,NA
CHN_R912940,"Beijing, CHN",05/31/2016,159.375,80.3125,51.1875,14.875,4.5625,7.1875,NA
CHN_R912940,"Beijing, CHN",05/31/2017,109.18181818181819,72.2,61.46666666666667,19.666666666666668,1.4,6.0625,NA
CHN_R912940,"Beijing, CHN",05/31/2018,58.25,54.8125,103.875,19.3125,2.466666666666667,4.8125,NA
CHN_R912940,"Beijing, CHN",05/31/2019,67.4375,29.8125,45.4375,9.6875,1,1.625,NA
CHN_R912940,"Beijing, CHN",05/31/2020,121,19.1875,38.4375,6.0625,1.1666666666666667,1.8125,NA
CHN_R912940,"Beijing, CHN",05/31/2021,60.625,41.25,32.125,10.9375,1,7.1875,NA
CHN_R912940,"Beijing, CHN",05/31/2022,40.9375,43.4375,87.75,11.125,1.25,2.375,NA
CHN_R912940,"Beijing, CHN",05/31/2023,103.1875,56.5,56.5625,11.375,1.25,4.625,NA
CHN_R912940,"Beijing, CHN",06/01/2014,177.6,68.3076923076923,71.5,11,1.7692307692307692,5.071428571428571,NA
CHN_R912940,"Beijing, CHN",06/01/2015,142.3125,98.8125,112.3125,19.6875,5.9375,8.0625,NA
CHN_R912940,"Beijing, CHN",06/01/2016,125.5625,57.3125,80.6875,17.4375,2.125,5.125,NA
CHN_R912940,"Beijing, CHN",06/01/2017,130.86666666666667,49.06666666666667,89.8125,12,1.6,4.9375,NA
CHN_R912940,"Beijing, CHN",06/01/2018,89.6875,54.5625,94.5,20.125,1.3333333333333333,4,NA
CHN_R912940,"Beijing, CHN",06/01/2019,40.75,58.0625,74.5625,17.0625,1.8125,3.6875,NA
CHN_R912940,"Beijing, CHN",06/01/2020,39.5625,43,77.125,11.625,1,2.4375,NA
CHN_R912940,"Beijing, CHN",06/01/2021,83.8125,34.3125,51.125,9.0625,1,3.625,NA
CHN_R912940,"Beijing, CHN",06/01/2022,63.1875,33,67.9375,9,1.3333333333333333,2.0625,NA
CHN_R912940,"Beijing, CHN",06/01/2023,118.5,51.3125,48.625,10,1,3.3125,NA
CHN_R912940,"Beijing, CHN",06/02/2014,118.06666666666666,42.77777777777778,67.57142857142857,10.333333333333334,1.3571428571428572,4.285714285714286,NA
CHN_R912940,"Beijing, CHN",06/02/2015,163.9375,49.375,45.375,10.75,3.125,6.0625,NA
CHN_R912940,"Beijing, CHN",06/02/2016,103.375,65.4375,110,20.5625,3.6875,6.0625,NA
CHN_R912940,"Beijing, CHN",06/02/2017,74.06666666666666,53.46666666666667,35.9375,16.266666666666666,5.4,7.875,NA
CHN_R912940,"Beijing, CHN",06/02/2018,87.1875,72.375,127.8125,21.9375,3.9375,6,NA
CHN_R912940,"Beijing, CHN",06/02/2019,88.0625,58.875,100.1875,15.75,1.75,5.125,NA
CHN_R912940,"Beijing, CHN",06/02/2020,61.5,55.3125,72.375,10.4375,1,2.125,NA
CHN_R912940,"Beijing, CHN",06/02/2021,58.9375,41.75,35.875,12.75,1,5.25,NA
CHN_R912940,"Beijing, CHN",06/02/2022,55.875,46.6875,117.9375,10.75,1.25,2.6875,NA
CHN_R912940,"Beijing, CHN",06/02/2023,89,27.125,47,5.125,1,1.2142857142857142,NA
CHN_R912940,"Beijing, CHN",06/03/2014,84.86666666666666,54.07692307692308,92.4,17.666666666666668,6.266666666666667,6,NA
CHN_R912940,"Beijing, CHN",06/03/2015,84.5,68.4375,55.6,15.4375,2.5625,4,NA
CHN_R912940,"Beijing, CHN",06/03/2016,128.9375,82,109.25,26.25,8.9375,9.6875,NA
CHN_R912940,"Beijing, CHN",06/03/2017,72.86666666666666,47.13333333333333,58.25,14.866666666666667,2.066666666666667,5.6875,NA
CHN_R912940,"Beijing, CHN",06/03/2018,130.1875,84.125,62.625,17.5625,2.5625,5.75,NA
CHN_R912940,"Beijing, CHN",06/03/2019,115.6875,46,87.375,11.3125,1.0833333333333333,4.0625,NA
CHN_R912940,"Beijing, CHN",06/03/2020,74.25,147.5625,65.25,12.9375,1,2.1875,NA
CHN_R912940,"Beijing, CHN",06/03/2021,68.625,21.8125,33.8125,7.3125,1,1.3125,NA
CHN_R912940,"Beijing, CHN",06/03/2022,72,62.25,130.8125,10.0625,2.1875,5.5625,NA
CHN_R912940,"Beijing, CHN",06/03/2023,36.5,25.625,65.5,9.75,1,1.6875,NA
CHN_R912940,"Beijing, CHN",06/04/2014,106.13333333333334,71.78571428571429,87.06666666666666,22,5.6,7.866666666666666,NA
CHN_R912940,"Beijing, CHN",06/04/2015,92.6,68.5,32.666666666666664,21.8125,2.6875,17.1875,NA
CHN_R912940,"Beijing, CHN",06/04/2016,158.75,83.4375,115.1875,15.625,7.1875,7.8125,NA
CHN_R912940,"Beijing, CHN",06/04/2017,84.6,66.73333333333333,98.1875,21,4.733333333333333,5.0625,NA
CHN_R912940,"Beijing, CHN",06/04/2018,136.125,66.375,74.4375,16.875,1.3125,3.625,NA
CHN_R912940,"Beijing, CHN",06/04/2019,84.4375,59.8125,73.25,11.0625,3.0625,9.5625,NA
CHN_R912940,"Beijing, CHN",06/04/2020,115.1875,44.8125,53.0625,9.625,1.1538461538461537,1.9375,NA
CHN_R912940,"Beijing, CHN",06/04/2021,19.375,28.5,37.125,9.0625,1,1.5625,NA
CHN_R912940,"Beijing, CHN",06/04/2022,100.5625,43.9375,74.625,4,3.25,3.3125,NA
CHN_R912940,"Beijing, CHN",06/04/2023,41.125,25.3125,58.25,8.4375,1,1.5,NA
CHN_R912940,"Beijing, CHN",06/05/2014,147.8,74.07142857142857,109.73333333333333,20.6,6.266666666666667,7.266666666666667,NA
CHN_R912940,"Beijing, CHN",06/05/2015,128.26666666666668,59.25,76.8,16.8125,2.4375,21.875,NA
CHN_R912940,"Beijing, CHN",06/05/2016,167.625,74.6,111.86666666666666,16.466666666666665,5.866666666666666,6.933333333333334,NA
CHN_R912940,"Beijing, CHN",06/05/2017,114.26666666666667,77.33333333333333,97.0625,26.733333333333334,7.066666666666666,7.5,NA
CHN_R912940,"Beijing, CHN",06/05/2018,88.5625,80.75,105.5,20.5,3,4.6875,NA
CHN_R912940,"Beijing, CHN",06/05/2019,145.75,50.5625,55.875,14.9375,1.2,7.9375,NA
CHN_R912940,"Beijing, CHN",06/05/2020,34.8125,37.1875,72.6875,8.3125,1.2307692307692308,3.125,NA
CHN_R912940,"Beijing, CHN",06/05/2021,30.25,24.875,41,9.0625,1,1.5,NA
CHN_R912940,"Beijing, CHN",06/05/2022,78.375,28.5,40.875,4.75,2,2.125,NA
CHN_R912940,"Beijing, CHN",06/05/2023,41,43.6875,78.625,9.375,1.3333333333333333,2.3125,NA
CHN_R912940,"Beijing, CHN",06/06/2014,147.33333333333334,77,36.8,19.733333333333334,5.733333333333333,8.666666666666666,NA
CHN_R912940,"Beijing, CHN",06/06/2015,119.6,44.75,59.06666666666667,12.0625,1.4,16.875,NA
CHN_R912940,"Beijing, CHN",06/06/2016,157.66666666666666,79.6875,124,14.8125,3.5,7.5,NA
CHN_R912940,"Beijing, CHN",06/06/2017,141.73333333333332,45.357142857142854,45.470588235294116,10.6875,3.1875,4.117647058823529,NA
CHN_R912940,"Beijing, CHN",06/06/2018,109.25,91.875,115.9375,19.8125,3.875,5.9375,NA
CHN_R912940,"Beijing, CHN",06/06/2019,127,54.9375,46.125,17.4375,1,7.375,NA
CHN_R912940,"Beijing, CHN",06/06/2020,46.25,46.5625,100.25,10.625,1.875,4.8125,NA
CHN_R912940,"Beijing, CHN",06/06/2021,34.9375,38.5,72.75,10.75,1.0909090909090908,3,NA
CHN_R912940,"Beijing, CHN",06/06/2022,48.125,8.4375,38.1875,2.375,1,1.4285714285714286,NA
CHN_R912940,"Beijing, CHN",06/06/2023,66.375,27.0625,64.875,6.1875,1,1.375,NA
CHN_R912940,"Beijing, CHN",06/07/2014,116.53333333333333,26.363636363636363,42.06666666666667,11.466666666666667,1.4285714285714286,3,NA
